GameID,ignID,tgbdID
3765,68266,2031138
3766,28688,2553339
3767,87999,2272231
3768,25388,3653369
3769,15927,1451496
3770,17737,3241108
3771,81468,953512
3772,46708,1939207
3773,74555,1686160
3774,25475,1991569
3775,61963,2603297
3776,17009,2308801
3777,14375,2286676
3778,42353,2389600
3779,34984,1381658
3780,51800,245195
3781,82078,796447
3782,79997,2572168
3783,21132,1247660
3784,68281,1027457
3785,15959,2490092
3786,22924,1030347
3787,39162,1530699
3788,46443,2439612
3789,61255,262957
3790,41343,2139824
3791,29686,1101388
3792,67869,2510205
3793,41146,1753443
3794,37378,2509796
3795,63600,3471613
3796,63875,1032760
3797,25653,1577852
3798,99476,1544763
3799,39219,2651015
3800,23973,3392734
3801,71186,1703459
3802,13384,1086120
3803,73813,2992010
3804,48369,836103
3805,49175,3291805
3806,47895,1787367
3807,12677,3170979
3808,83028,2872549
3809,36543,669035
3810,42343,1640021
3811,24595,3391979
3812,67820,2838585
3813,49677,997475
3814,97884,999748
3815,17328,3634225
3816,76053,2442574
3817,13225,34844
3818,53815,2843894
3819,26236,2534205
3820,85153,1452308
3821,24458,1870731
3822,64221,2887097
3823,69772,498116
3824,25272,543225
3825,40439,2962294
3826,44105,3249159
3827,54772,2228153
3828,52616,153443
3829,61901,986881
3830,81002,3495011
3831,47890,3146601
3832,19002,3222393
3833,99079,466067
3834,43645,1889679
3835,88720,3175913
3836,39429,1867719
3837,65365,1450478
3838,57030,2997567
3839,60971,2483587
3840,36996,1816966
3841,51740,2160001
3842,91111,1313920
3843,84617,2615187
3844,34171,589911
3845,67281,2471230
3846,96978,2353153
3847,69669,689927
3848,40844,171167
3849,45736,1083627
3850,56849,3125020
3851,19990,3393003
3852,36849,1702149
3853,65764,2967058
3854,47600,1556144
3855,73764,2626108
3856,33300,855147
3857,86079,2174118
3858,49171,2722160
3859,44093,2291103
3860,14612,2360639
3861,96964,2411075
3862,59981,2680361
3863,99219,595347
3864,21565,879938
3865,16180,1527335
3866,13048,694837
3867,57928,3608555
3868,84390,3137715
3869,78102,538808
3870,31537,2482577
3871,19418,288859
3872,100158,648904
3873,43026,3233393
3874,55469,2939923
3875,100933,1416852
3876,11987,3092621
3877,70433,148531
3878,51397,2035797
3879,16697,3459460
3880,96492,2423141
3881,74979,1475557
3882,31427,430031
3883,78094,971186
3884,78229,2626117
3885,98363,3466319
3886,43087,729760
3887,82260,3013125
3888,71348,876501
3889,60845,3187026
3890,38744,1431258
3891,11917,1810555
3892,23743,1101137
3893,36910,2061206
3894,91830,1525839
3895,98179,248672
3896,79191,1975635
3897,26653,421080
3898,66336,69910
3899,53758,998786
3900,91267,1844715
3901,10879,2090630
3902,24504,3349896
3903,66265,1735990
3904,89346,2171611
3905,90692,3338324
3906,15088,1289076
3907,16858,3273033
3908,72685,2443808
3909,23756,3129660
3910,12388,708981
3911,21427,178499
3912,96782,2411201
3913,100439,172494
3914,37860,3658714
3915,76458,3672724
3916,76112,3330914
3917,58953,2249107
3918,47338,46119
3919,86691,124042
3920,24414,1157794
3921,53860,1189221
3922,30732,1030796
3923,88620,1713714
3924,69831,1623293
3925,68614,3099722
3926,52350,2402705
3927,89945,2816191
3928,71478,2798937
3929,62699,2070393
3930,64905,2478727
3931,84045,451897
3932,72951,2160193
3933,38902,559994
3934,63229,998430
3935,60692,729164
3936,46629,2723043
3937,79086,3530944
3938,39297,3552207
3939,24927,975276
3940,101148,789667
3941,30240,2291694
3942,36142,990953
3943,47061,2164752
3944,17031,3233648
3945,71227,60512
3946,93641,1193335
3947,10019,3358960
3948,88899,2823967
3949,40930,1187699
3950,65680,2945791
3951,91716,2154814
3952,61221,3028713
3953,42161,2985091
3954,56394,1282773
3955,74328,3219893
3956,101512,543570
3957,58362,2552253
3958,66749,829330
3959,95282,2147006
3960,91389,1101858
3961,26353,2741011
3962,90392,728892
3963,36120,2480618
3964,50879,2596730
3965,19913,218794
3966,85323,727974
3967,73582,1266654
3968,77245,197921
3969,68387,3502260
3970,21527,1287809
3971,40692,156042
3972,81958,580647
3973,42540,3147542
3974,12262,3002203
3975,69777,2838204
3976,95215,3621710
3977,79901,1573342
3978,23595,344720
3979,89828,968377
3980,75933,1338090
3981,10018,1163546
3982,30523,1238749
3983,78245,1175816
3984,82382,1878787
3985,12506,2314737
3986,74614,608176
3987,50320,730260
3988,75106,3136255
3989,46200,238046
3990,94122,1490393
3991,75959,1738228
3992,53052,1886985
3993,97558,1591531
3994,70334,1602903
3995,58999,2102467
3996,51508,1085828
3997,77691,744417
3998,59984,2717187
3999,56094,2590737
4000,16685,386805
4001,94448,2916109
4002,11916,2487997
4003,76147,3269312
4004,91206,2746227
4005,42983,703060
4006,63932,2023773
4007,33481,3303642
4008,37719,942558
4009,65965,3153773
4010,13232,1005155
4011,48895,2318532
4012,26438,973440
4013,70515,2032883
4014,49629,3211560
4015,65721,567682
4016,14432,1410404
4017,22456,644188
4018,47551,2943858
4019,60388,1865812
4020,15012,3527943
4021,52373,1430910
4022,70217,3386200
4023,57057,664481
4024,11339,997885
4025,94040,2666572
4026,89176,3363189
4027,41053,1077374
4028,70980,1076542
4029,26015,2811398
4030,23218,1626304
4031,14776,1044923
4032,62747,3236791
4033,45886,2770211
4034,55803,205923
4035,20514,1061822
4036,44856,3227462
4037,89567,2000071
4038,69362,856600
4039,96199,2374639
4040,45945,1306901
4041,61612,923940
4042,72738,2533563
4043,78250,862096
4044,69696,3552943
4045,72665,2530414
4046,74449,869579
4047,37521,92741
4048,100295,204261
4049,18724,1616912
4050,35326,875016
4051,55074,2390833
4052,52162,2783793
4053,45723,3285799
4054,24177,3409676
4055,44660,1417888
4056,25026,1060856
4057,79849,1026839
4058,14675,2622866
4059,96510,3488786
4060,97334,1310849
4061,59597,533828
4062,37308,2220356
4063,49717,244925
4064,88676,1668040
4065,35042,1299451
4066,75615,1780734
4067,50115,2290780
4068,99465,386085
4069,50373,2416343
4070,62323,3182987
4071,60250,271292
4072,18036,3404944
4073,26189,3019518
4074,24526,2225272
4075,59110,3622237
4076,34315,1442411
4077,94685,798257
4078,66244,2793893
4079,18398,477515
4080,77651,815624
4081,11870,1218337
4082,44505,889265
4083,12105,435287
4084,77783,3668317
4085,30628,2173317
4086,39322,2760184
4087,36283,2665087
4088,49890,1367817
4089,86305,333327
4090,33207,1054784
4091,63184,2921651
4092,26225,309722
4093,98806,1903700
4094,63319,2714587
4095,90171,2888995
4096,37206,2626384
4097,45911,3364479
4098,60513,3334025
4099,18096,1062702
4100,94182,615485
4101,81083,2820574
4102,30387,3010675
4103,30696,2501977
4104,21900,3413069
4105,50768,2751206
4106,22813,318526
4107,62360,597127
4108,15157,1288920
4109,33642,1625591
4110,79648,2937498
4111,81783,3052869
4112,77827,1261912
4113,23458,2701882
4114,77825,2953206
4115,54309,2836775
4116,17513,2002207
4117,32667,1129205
4118,58149,3599385
4119,43142,2195908
4120,14271,3661430
4121,89434,2465119
4122,45358,1689175
4123,42268,3108268
4124,66880,1320468
4125,33249,2822892
4126,12272,2304863
4127,69524,3506196
4128,54977,1584193
4129,58438,2360673
4130,64283,1577878
4131,46449,1614278
4132,10732,3672577
4133,70649,430379
4134,25457,888717
4135,71682,752121
4136,14341,833200
4137,64925,2591947
4138,28671,2701785
4139,87896,3416351
4140,47156,894456
4141,62230,3227714
4142,89509,1987402
4143,39501,2107307
4144,25750,3255837
4145,39678,2708845
4146,89717,3318073
4147,79595,2376043
4148,73959,2353731
4149,49629,1924199
4150,85527,529601
4151,95271,232516
4152,39650,543881
4153,98157,150976
4154,18345,86420
4155,10350,516430
4156,33391,60911
4157,54612,69426
4158,64102,146465
4159,11134,3102773
4160,50430,3309019
4161,101584,3619928
4162,48457,3306622
4163,66596,2831396
4164,55021,3315026
4165,11141,1067630
4166,31254,1138308
4167,15608,1730552
4168,49554,1713147
4169,101188,1250824
4170,27948,3205926
4171,66127,1187215
4172,16223,1736212
4173,65939,3374763
4174,89990,1040655
4175,41419,518320
4176,77305,1240383
4177,51509,3349658
4178,25340,1642569
4179,27382,981024
4180,61614,2238777
4181,59034,1940806
4182,35628,548153
4183,93278,1961618
4184,62864,2323663
4185,78750,2693772
4186,100002,1464819
4187,21467,351834
4188,17464,146200
4189,88388,2764353
4190,92835,2437894
4191,62647,3267228
4192,58053,2398916
4193,43262,2446906
4194,84534,2566981
4195,52326,3589548
4196,95161,1072263
4197,48690,3168461
4198,19097,552237
4199,79539,2635567
4200,76868,2881329
4201,33673,1147753
4202,94040,946532
4203,31502,214716
4204,17672,2844562
4205,28901,1402991
4206,63432,587464
4207,49028,818198
4208,94134,1853489
4209,77526,1634066
4210,58208,84871
4211,66714,2905391
4212,63179,1525887
4213,26390,3538255
4214,57797,2097045
4215,34904,3487154
4216,44011,886078
4217,18941,1505318
4218,76433,2799530
4219,69950,2982652
4220,13117,3381833
4221,82012,1551955
4222,30949,2820365
4223,44395,875811
4224,71358,1764792
4225,56887,2403340
4226,41673,3013235
4227,22074,2845187
4228,57232,2499717
4229,14991,480928
4230,68022,1246981
4231,19054,1528694
4232,66326,1921390
4233,61671,3669355
4234,49482,1215333
4235,24840,64325
4236,21845,2456236
4237,101154,610748
4238,58199,2552019
4239,26524,1716049
4240,72979,2446830
4241,53926,2159924
4242,51342,3245468
4243,71235,52311
4244,75993,3019072
4245,31022,2354123
4246,63884,700293
4247,46580,2116993
4248,68449,576021
4249,44831,380037
4250,55632,1414327
4251,60434,3029555
4252,30054,1394055
4253,36502,2312895
4254,54762,2600429
4255,17990,634183
4256,100587,367793
4257,55113,2179401
4258,95741,1546766
4259,60728,3345215
4260,22302,152833
4261,53102,271655
4262,66372,2235876
4263,97948,2296620
4264,91285,2686676
4265,27495,2808316
4266,96701,2813419
4267,24521,1242658
4268,45580,960722
4269,88880,919600
4270,91916,2921834
4271,16390,2914059
4272,55462,451610
4273,64998,3268643
4274,45572,1200761
4275,15875,811792
4276,25299,2794869
4277,58611,2712138
4278,80688,280128
4279,73822,399134
4280,81509,3193067
4281,83860,1469874
4282,34995,3557682
4283,28223,3352459
4284,64076,1059484
4285,43436,1313177
4286,25245,1585898
4287,19813,3007043
4288,66592,1041150
4289,39611,158743
4290,60291,2323875
4291,87601,1720534
4292,31449,725877
4293,61693,1284924
4294,62000,433858
4295,85621,2737694
4296,36965,886255
4297,34672,2285520
4298,42345,3608394
4299,61407,259878
4300,48937,3585090
4301,41274,283749
4302,66641,3332841
4303,85976,3674126
4304,17860,1825312
4305,30933,545433
4306,55900,1166872
4307,14082,2920842
4308,98620,795927
4309,88457,1968424
4310,45561,2860469
4311,55591,372877
4312,60619,1708782
4313,25886,2198767
4314,74259,3378311
4315,85512,1109553
4316,37693,1681443
4317,42202,707414
4318,59704,2497028
4319,68436,3506199
4320,33931,375135
4321,33677,1613637
4322,91717,2316363
4323,76005,226518
4324,96144,1358011
4325,60096,184355
4326,19817,3310653
4327,57576,1035827
4328,63071,2041230
4329,34667,581410
4330,78037,2599445
4331,100302,1152826
4332,72634,39912
4333,76108,214060
4334,22775,1872775
4335,76456,2353996
4336,37753,858123
4337,18153,3220990
4338,81423,714858
4339,57578,1367503
4340,72906,1647755
4341,40355,990363
4342,44988,3165125
4343,89457,3646773
4344,99011,1487243
4345,22184,3270338
4346,97980,3368029
4347,96373,3600424
4348,45683,989328
4349,82759,541418
4350,11140,1539394
4351,89713,915340
4352,100557,1141818
4353,15747,1916453
4354,36740,1122548
4355,41180,1948161
4356,50587,1472300
4357,91308,1894063
4358,35728,3445072
4359,79007,2235800
4360,67269,3607358
4361,49393,858695
4362,76456,2107793
4363,36168,70338
4364,88094,2526598
4365,17401,563933
4366,12213,1628426
4367,13635,1604599
4368,68343,448227
4369,35780,1349959
4370,26249,135231
4371,95798,2166865
4372,19886,1557372
4373,77669,2934045
4374,61794,1102031
4375,31147,1939150
4376,35394,1278271
4377,93681,2520966
4378,30380,263902
4379,53762,3193519
4380,85590,632188
4381,81263,2753655
4382,78378,1965518
4383,22211,1769606
4384,17971,303694
4385,18996,3234512
4386,84450,2500264
4387,24411,2709618
4388,29338,3481230
4389,15102,3322851
4390,94582,267121
4391,72671,1665038
4392,47900,119821
4393,90751,2792573
4394,98226,1978982
4395,58458,3037544
4396,21489,967391
4397,55644,340198
4398,54313,285784
4399,98152,1433953
4400,46246,3128066
4401,77762,1767667
4402,23319,911019
4403,97995,245868
4404,64206,1229768
4405,13400,3296894
4406,13122,2896329
4407,13335,309058
4408,16020,994577
4409,98399,2296576
4410,66467,3099274
4411,34309,1179788
4412,36465,2134852
4413,27332,1415900
4414,90749,2730805
4415,76888,3672511
4416,95848,2842854
4417,46734,1993004
4418,68402,1208357
4419,43606,605095
4420,23279,1625683
4421,30753,2936132
4422,89349,2073405
4423,27342,364764
4424,17852,1701301
4425,96810,186703
4426,19442,3642081
4427,45156,1389169
4428,89969,1253288
4429,43192,2006354
4430,10483,595064
4431,96495,198363
4432,58018,2978013
4433,77982,3674621
4434,66252,248830
4435,88492,599714
4436,24724,1567733
4437,39362,2606137
4438,50734,2520661
4439,59080,2207206
4440,48335,1879161
4441,69364,1418865
4442,18341,1925431
4443,98350,2007074
4444,46384,2481704
4445,30446,331870
4446,18349,1420105
4447,94973,914583
4448,14989,3187835
4449,66718,2171179
4450,78422,31051
4451,76427,59385
4452,24465,1090722
4453,50313,803131
4454,28964,3238761
4455,70490,933217
4456,68680,1928108
4457,96835,327146
4458,51632,2719051
4459,11541,576008
4460,85735,2855338
4461,50421,2126780
4462,37678,1849826
4463,92029,3135963
4464,80672,651154
4465,51232,1325183
4466,98179,1890467
4467,23060,3459173
4468,82932,442850
4469,77099,2165345
4470,79714,431421
4471,41760,1541978
4472,37406,1796481
4473,67392,1342945
4474,82451,2686918
4475,74256,2861221
4476,100527,404355
4477,44326,3271246
4478,10717,318151
4479,61325,3576395
4480,28802,1598731
4481,53224,2874016
4482,40760,2011795
4483,29585,686035
4484,83572,80905
4485,22578,3030159
4486,46990,3434559
4487,21278,2976257
4488,37572,2004992
4489,71455,3598425
4490,59865,954934
4491,76973,3669656
4492,50887,277399
4493,37771,478405
4494,78844,3653302
4495,10572,1584336
4496,75507,2312455
4497,54783,3608121
4498,69255,1311584
4499,26237,2740365
4500,32263,2787977
4501,49823,731613
4502,11949,1300332
4503,12566,1479930
4504,94748,2347347
4505,96396,2981160
4506,40159,696909
4507,96295,439005
4508,64094,2107733
4509,69791,3285219
4510,93348,1203894
4511,27088,616765
4512,74290,3274429
4513,64364,1700352
4514,100764,2502286
4515,18769,1603918
4516,46558,1110780
4517,10590,3543756
4518,80939,1163900
4519,31559,1492977
4520,68140,2243861
4521,76854,2501904
4522,54243,1889844
4523,36785,2010517
4524,90486,2952474
4525,55951,1244902
4526,74712,664311
4527,50678,3498268
4528,49324,575058
4529,45883,486512
4530,26593,1560969
4531,69128,654790
4532,87615,3311856
4533,10924,1215862
4534,18676,505777
4535,40441,1070424
4536,60928,3391910
4537,27317,3120883
4538,100169,698615
4539,40381,3003430
4540,100913,302952
4541,47713,2686685
4542,38708,484946
4543,48329,1791894
4544,65238,2653204
4545,99731,632873
4546,70584,2319017
4547,13311,262863
4548,66597,849582
4549,46179,2843376
4550,91547,68414
4551,99967,1645580
4552,55477,3128964
4553,32727,678006
4554,47588,361144
4555,67380,1064934
4556,32879,3582648
4557,92536,1371670
4558,67169,3274021
4559,90323,816153
4560,27316,1496169
4561,73541,2102136
4562,66147,3212515
4563,47366,1132763
4564,71223,1743235
4565,13992,50122
4566,92339,989363
4567,96817,1234002
4568,30078,214715
4569,82118,1462100
4570,54541,2096028
4571,101124,127847
4572,100884,1021876
4573,60832,3080613
4574,92866,2826410
4575,18452,3639648
4576,72854,1952169
4577,73106,486823
4578,39350,797270
4579,15506,680657
4580,53687,398955
4581,89517,3206211
4582,76808,562125
4583,54986,3601149
4584,55545,3023777
4585,71188,1917924
4586,49028,3515176
4587,53328,2703671
4588,35490,741926
4589,91422,2457149
4590,57481,129404
4591,76408,1803700
4592,100478,2984185
4593,61500,2097691
4594,91981,3174024
4595,27948,590399
4596,50579,1816379
4597,94071,3179912
4598,36154,830807
4599,90862,2987339
4600,28758,3227991
4601,47559,3356579
4602,72373,579712
4603,67892,535146
4604,89803,3210217
4605,90279,2887807
4606,91225,85412
4607,75873,872073
4608,101167,2983697
4609,13151,2916817
4610,90168,210868
4611,25419,2003868
4612,36640,628855
4613,91817,2007785
4614,16251,1693169
4615,83564,713271
4616,88036,137800
4617,56380,1930474
4618,84999,3672223
4619,53746,1291427
4620,93207,433539
4621,53519,2618164
4622,84278,729911
4623,70091,2796223
4624,13941,3017868
4625,66329,277020
4626,11371,1730161
4627,63625,2033667
4628,49723,1692541
4629,76951,2630785
4630,29839,2642711
4631,93670,2534538
4632,36683,985115
4633,15625,215829
4634,52970,1243898
4635,91999,3244971
4636,19521,971068
4637,45634,1019137
4638,37201,3085704
4639,55912,2709417
4640,70048,3373159
4641,74878,2033113
4642,88913,1633135
4643,14772,1453136
4644,68256,2899472
4645,59142,632447
4646,45834,1356489
4647,14421,1813277
4648,80796,2888492
4649,72627,2436411
4650,51378,1993877
4651,11696,1447876
4652,11398,594842
4653,76946,1077169
4654,16285,1408656
4655,65094,1668220
4656,28504,3589648
4657,59075,130620
4658,76361,3507196
4659,87495,1004652
4660,77123,1412273
4661,64248,2373184
4662,29515,3582558
4663,82497,1658030
4664,19126,2949898
4665,85506,3632115
4666,63065,313089
4667,99534,1686804
4668,76621,2847849
4669,15394,151066
4670,72394,2669972
4671,56948,115169
4672,63421,2378815
4673,23777,3439747
4674,30169,898740
4675,11053,2137517
4676,96022,1347216
4677,45593,2505711
4678,19389,3162451
4679,31804,3436929
4680,61899,1857497
4681,62921,775045
4682,35488,3298305
4683,44268,1158292
4684,73609,936972
4685,36873,112051
4686,12961,1467802
4687,25621,24763
4688,83581,3168747
4689,85562,2573883
4690,37327,369853
4691,45663,2102958
4692,34391,1300386
4693,46375,1822606
4694,46354,1260425
4695,57269,852478
4696,34281,495473
4697,11873,2832726
4698,47713,1954277
4699,100118,1946055
4700,75001,211298
4701,38112,2768108
4702,28688,65858
4703,70780,3591488
4704,19737,1041880
4705,33436,938558
4706,65008,950641
4707,64427,1909573
4708,49686,2137321
4709,34992,939066
4710,47757,3165350
4711,92502,157701
4712,18689,2897585
4713,87935,1652250
4714,54826,472683
4715,42410,2722644
4716,83120,3185356
4717,31637,511643
4718,83952,1600173
4719,84849,3115949
4720,15713,954830
4721,37723,2932454
4722,51335,2152906
4723,68691,1912142
4724,14662,263258
4725,89865,60108
4726,25008,3508241
4727,33177,2362931
4728,64122,409489
4729,37389,599365
4730,44523,795979
4731,82062,2573656
4732,43633,1432486
4733,55140,1886878
4734,21965,450265
4735,94806,969253
4736,32884,1079151
4737,21794,2304995
4738,99716,316879
4739,25830,2500700
4740,79418,563545
4741,10138,1145897
4742,67962,3211008
4743,12171,1728992
4744,96833,1566599
4745,62683,3635840
4746,16179,3260770
4747,16885,2481070
4748,73176,2976941
4749,77376,1600225
4750,64299,1112122
4751,24234,1845523
4752,25832,1522597
4753,88148,550617
4754,49942,2051699
4755,87668,3074116
4756,48511,1925470
4757,86708,3538119
4758,68474,1579473
4759,79781,2169448
4760,71500,2078959
4761,55234,340754
4762,37361,2425811
4763,55612,1905649
4764,13656,1895494
4765,76902,2797610
4766,54918,851646
4767,44052,3008674
4768,44381,701509
4769,82649,1864014
4770,87744,2521366
4771,48341,3457324
4772,35524,2955110
4773,37981,483608
4774,34751,602480
4775,96023,1886142
4776,37869,156443
4777,97646,1185683
4778,13551,1507595
4779,31673,3024592
4780,35612,2035869
4781,92704,194557
4782,60903,3336014
4783,54659,1835783
4784,27185,277827
4785,71599,2513294
4786,37997,2433926
4787,96522,2907455
4788,45561,2551633
4789,14449,3525912
4790,73672,1040275
4791,89273,1286109
4792,43376,1404658
4793,19231,1612041
4794,80028,402256
4795,74864,2754929
4796,23686,1176005
4797,54575,444496
4798,38037,398916
4799,11735,1410452
4800,94145,1682656
4801,71371,1825939
4802,71001,880056
4803,51046,1347752
4804,96740,2856247
4805,72937,1653774
4806,24631,2528599
4807,88251,2318739
4808,21334,1687119
4809,18521,1599190
4810,99604,3554826
4811,23620,1181458
4812,54372,3411322
4813,32887,243777
4814,58976,1261636
4815,25427,2322451
4816,86599,1932222
4817,16799,473761
4818,20061,823909
4819,18177,890466
4820,50749,3156097
4821,83864,2814897
4822,91222,2725924
4823,95969,59381
4824,82908,2181787
4825,11516,2902217
4826,100873,2880782
4827,69865,2423732
4828,57649,3568159
4829,16634,228723
4830,69564,3519324
4831,54023,3084019
4832,49050,3480479
4833,40452,1304173
4834,100564,1076755
4835,26673,366650
4836,51543,3040561
4837,40609,1626025
4838,94225,502405
4839,54101,1748744
4840,57910,1445020
4841,49090,1000115
4842,86537,75581
4843,75876,1293049
4844,68380,1116135
4845,44856,2537626
4846,28820,1717769
4847,92666,647750
4848,88011,1756034
4849,45182,957099
4850,45286,884200
4851,42936,1026081
4852,17536,848511
4853,46023,104062
4854,27596,925556
4855,21670,1187161
4856,50599,2424799
4857,71629,2461740
4858,24909,3166759
4859,79568,325351
4860,25403,1603615
4861,75400,2782517
4862,83384,3266485
4863,30557,794896
4864,61324,1231379
4865,10448,1952361
4866,18539,1736746
4867,36226,175031
4868,90630,79669
4869,33500,879462
4870,65135,3575190
4871,85798,2276963
4872,84823,2486261
4873,93520,2102603
4874,35960,268143
4875,35621,1942939
4876,95091,3463222
4877,36353,3072534
4878,63052,2633517
4879,94079,1345198
4880,43229,3197269
4881,84431,177626
4882,49989,995502
4883,10885,1462003
4884,28171,3222879
4885,37252,1914574
4886,97243,487329
4887,95800,3032982
4888,10763,148250
4889,66703,1216243
4890,11461,2896163
4891,57802,66898
4892,31896,1191871
4893,89940,3485663
4894,61586,2087112
4895,10951,341109
4896,64918,22833
4897,24337,2754884
4898,100081,1178079
4899,76717,2451077
4900,74791,378710
4901,67303,2326975
4902,45689,1416482
4903,67114,1487882
4904,45073,2312430
4905,86884,1553963
4906,39230,935453
4907,87259,2876159
4908,47891,491988
4909,21243,946069
4910,99300,2199046
4911,10295,1208396
4912,20304,3041020
4913,69982,729796
4914,100470,228709
4915,20446,1256779
4916,85073,3616564
4917,24622,2034626
4918,32160,765833
4919,19288,3601943
4920,39275,3463209
4921,60665,3430084
4922,92982,883653
4923,13361,652870
4924,22671,453995
4925,41652,1007384
4926,11004,1803795
4927,96978,2582581
4928,24606,2139420
4929,23147,1856511
4930,59371,1032069
4931,19876,2450263
4932,98817,1796333
4933,22563,3215184
4934,29168,2879277
4935,68182,114362
4936,14069,2574512
4937,47952,1886718
4938,47641,612401
4939,40105,2469468
4940,64877,1011757
4941,33244,3399468
4942,91064,366613
4943,94002,1291115
4944,91621,2477883
4945,78015,198887
4946,46582,2065742
4947,60619,3584998
4948,87156,1553470
4949,29158,2866268
4950,31566,2099564
4951,55964,696021
4952,93978,2939711
4953,93618,2677169
4954,21477,3545266
4955,64743,253718
4956,38911,2581707
4957,21420,2030552
4958,48096,526926
4959,54380,3604814
4960,63301,723972
4961,70217,1668652
4962,71127,3507066
4963,61333,1793081
4964,96874,1620407
4965,101191,2524227
4966,64279,1213101
4967,19326,2399907
4968,12338,3329496
4969,55901,2515998
4970,21558,1544241
4971,75464,1278895
4972,43293,231657
4973,25974,1293003
4974,65112,1327343
4975,29893,2759345
4976,70438,521594
4977,51064,726004
4978,73612,1794517
4979,97146,1016248
4980,21447,3479352
4981,43726,2221532
4982,58092,1116785
4983,27901,3593077
4984,31020,1434715
4985,99622,1711754
4986,80497,2198626
4987,68972,774598
4988,99944,3396547
4989,69477,3408554
4990,11116,1720038
4991,89272,176312
4992,30331,2881477
4993,14809,888440
4994,54616,1836931
4995,36044,559310
4996,85554,94261
4997,40502,82635
4998,14688,3468618
4999,91534,1407680
5000,44114,3242711
5001,96849,2163362
5002,22990,1989913
5003,23063,1508639
5004,16987,3260623
5005,98498,1508931
5006,11522,3340720
5007,23821,2065869
5008,95286,952444
5009,24456,2095925
5010,22527,798314
5011,90203,3535292
5012,19955,1787045
5013,24913,649229
5014,71110,2215635
5015,54908,2792242
5016,75139,930823
5017,98525,3119464
5018,100056,3585538
5019,91895,3522134
5020,90594,936329
5021,17764,836130
5022,73627,974209
5023,98998,696074
5024,58721,987099
5025,41206,3060035
5026,86433,3663978
5027,73135,1928913
5028,70148,3237338
5029,73759,1081644
5030,40515,2245705
5031,60405,674895
5032,88006,1140252
5033,12565,3106535
5034,82695,2610676
5035,56491,3331480
5036,33587,3570869
5037,78394,1839466
5038,38085,666642
5039,64576,1287774
5040,96741,1321120
5041,47942,225853
5042,59425,1185618
5043,59676,3225945
5044,85906,879078
5045,26085,23376
5046,25834,2790210
5047,46209,3408322
5048,47683,1271482
5049,27307,3233957
5050,51697,3289933
5051,68578,2222390
5052,13499,2102691
5053,95037,2442179
5054,69415,1090855
5055,98478,207608
5056,33558,3273062
5057,24850,2078627
5058,66373,711098
5059,66308,707129
5060,20415,2805052
5061,59202,1821233
5062,59467,3239620
5063,47879,3021565
5064,99118,1044892
5065,70953,2434804
5066,49403,3012120
5067,44009,3043582
5068,66482,946902
5069,25814,1391021
5070,91944,90054
5071,74865,583880
5072,37204,2352722
5073,93830,2475888
5074,97664,391887
5075,94445,649389
5076,67274,1830164
5077,54406,2679736
5078,64320,3346889
5079,78036,1133152
5080,30937,3560518
5081,20805,3105788
5082,25823,2255386
5083,60570,3070079
5084,68547,1599312
5085,97919,2799582
5086,97056,2250948
5087,48685,342251
5088,20090,2893294
5089,101514,2096113
5090,86489,1696769
5091,82435,270043
5092,98040,3537145
5093,67176,2222676
5094,18202,3508959
5095,94746,1351057
5096,99569,754880
5097,94884,2970429
5098,26480,112048
5099,68435,1835634
5100,78550,25584
5101,100919,2747270
5102,32912,1181253
5103,49302,1380665
5104,93841,3624494
5105,64717,281262
5106,90510,769081
5107,35254,3046158
5108,63581,3054267
5109,37100,3581660
5110,59036,1725783
5111,69362,1300628
5112,39603,70867
5113,91477,1730849
5114,98225,933029
5115,46950,1381167
5116,54256,1989534
5117,56616,2379526
5118,31623,1591822
5119,53779,2137239
5120,63472,1906718
5121,49903,1438084
5122,45409,2255189
5123,13968,424207
5124,66958,2347572
5125,88306,1387644
5126,92910,236108
5127,13261,2406418
5128,20520,2585125
5129,43597,1074383
5130,67505,2457193
5131,70307,3179987
5132,45773,824579
5133,27234,1767795
5134,77699,809660
5135,28888,2981621
5136,35601,3235064
5137,55933,2145991
5138,78202,1024536
5139,34623,1868314
5140,18475,2755825
5141,20863,2670402
5142,58521,545258
5143,15517,2079968
5144,17976,98407
5145,78033,913057
5146,47392,1693252
5147,81198,202009
5148,58319,1457690
5149,52171,2846002
5150,62255,1442659
5151,54625,1524022
5152,50850,3351328
5153,51886,1281391
5154,67587,517959
5155,27823,3452842
5156,26354,1501771
5157,19582,2330106
5158,65602,2319927
5159,30026,3027328
5160,92978,3594992
5161,60343,148535
5162,52175,2247876
5163,49074,604065
5164,93100,1436355
5165,54542,1888846
5166,74501,3389498
5167,51370,969206
5168,84189,2763860
5169,34425,822562
5170,18747,2280432
5171,36787,1319844
5172,45577,1336294
5173,84561,62131
5174,45352,67147
5175,34442,2172233
5176,96645,2423971
5177,61312,1654497
5178,30707,3196771
5179,10987,3579936
5180,14242,3595234
5181,95183,2700505
5182,39012,2883356
5183,50397,1773064
5184,73390,21594
5185,43236,2050414
5186,59524,404915
5187,73143,2362057
5188,18798,323997
5189,13587,3066579
5190,37571,3608832
5191,22989,3175015
5192,94222,797449
5193,79518,2929278
5194,34850,288595
5195,63646,1681268
5196,66839,2628608
5197,10033,290366
5198,47086,2067625
5199,35499,1960506
5200,76142,1727172
5201,71035,22036
5202,65000,1000819
